0.000000000000000000e+00 0.000000000000000000e+00
2.796420581655481141e-03 0.000000000000000000e+00
5.592841163310962281e-03 0.000000000000000000e+00
8.389261744966442988e-03 0.000000000000000000e+00
1.118568232662192456e-02 0.000000000000000000e+00
1.398210290827740614e-02 0.000000000000000000e+00
1.677852348993288598e-02 0.000000000000000000e+00
1.957494407158836755e-02 0.000000000000000000e+00
2.237136465324384912e-02 0.000000000000000000e+00
2.516778523489933070e-02 0.000000000000000000e+00
2.796420581655481227e-02 0.000000000000000000e+00
3.076062639821029385e-02 0.000000000000000000e+00
3.355704697986577195e-02 0.000000000000000000e+00
3.635346756152125353e-02 0.000000000000000000e+00
3.914988814317673510e-02 0.000000000000000000e+00
4.194630872483221667e-02 0.000000000000000000e+00
4.474272930648769825e-02 0.000000000000000000e+00
4.753914988814317982e-02 0.000000000000000000e+00
5.033557046979866140e-02 0.000000000000000000e+00
5.313199105145414297e-02 0.000000000000000000e+00
5.592841163310962455e-02 0.000000000000000000e+00
5.872483221476510612e-02 0.000000000000000000e+00
6.152125279642058769e-02 0.000000000000000000e+00
6.431767337807606233e-02 0.000000000000000000e+00
6.711409395973154390e-02 0.000000000000000000e+00
6.991051454138702548e-02 0.000000000000000000e+00
7.270693512304250705e-02 0.000000000000000000e+00
7.550335570469798863e-02 0.000000000000000000e+00
7.829977628635347020e-02 0.000000000000000000e+00
8.109619686800895177e-02 0.000000000000000000e+00
8.389261744966443335e-02 0.000000000000000000e+00
8.668903803131991492e-02 0.000000000000000000e+00
8.948545861297539650e-02 0.000000000000000000e+00
9.228187919463087807e-02 0.000000000000000000e+00
9.507829977628635965e-02 0.000000000000000000e+00
9.787472035794184122e-02 0.000000000000000000e+00
1.006711409395973228e-01 0.000000000000000000e+00
1.034675615212528044e-01 0.000000000000000000e+00
1.062639821029082859e-01 3.200000000000000000e+01
1.090604026845637675e-01 0.000000000000000000e+00
1.118568232662192491e-01 0.000000000000000000e+00
1.146532438478747307e-01 0.000000000000000000e+00
1.174496644295302122e-01 0.000000000000000000e+00
1.202460850111856938e-01 2.560000000000000000e+02
1.230425055928411754e-01 0.000000000000000000e+00
1.258389261744966570e-01 0.000000000000000000e+00
1.286353467561521247e-01 0.000000000000000000e+00
1.314317673378076201e-01 0.000000000000000000e+00
1.342281879194630878e-01 0.000000000000000000e+00
1.370246085011185833e-01 0.000000000000000000e+00
1.398210290827740510e-01 1.600000000000000000e+01
1.426174496644295464e-01 0.000000000000000000e+00
1.454138702460850141e-01 0.000000000000000000e+00
1.482102908277405096e-01 0.000000000000000000e+00
1.510067114093959773e-01 0.000000000000000000e+00
1.538031319910514727e-01 0.000000000000000000e+00
1.565995525727069404e-01 0.000000000000000000e+00
1.593959731543624359e-01 0.000000000000000000e+00
1.621923937360179035e-01 0.000000000000000000e+00
1.649888143176733990e-01 0.000000000000000000e+00
1.677852348993288667e-01 0.000000000000000000e+00
1.705816554809843621e-01 0.000000000000000000e+00
1.733780760626398298e-01 0.000000000000000000e+00
1.761744966442953253e-01 0.000000000000000000e+00
1.789709172259507930e-01 0.000000000000000000e+00
1.817673378076062607e-01 0.000000000000000000e+00
1.845637583892617561e-01 0.000000000000000000e+00
1.873601789709172238e-01 0.000000000000000000e+00
1.901565995525727193e-01 0.000000000000000000e+00
1.929530201342281870e-01 0.000000000000000000e+00
1.957494407158836824e-01 0.000000000000000000e+00
1.985458612975391501e-01 1.120000000000000000e+02
2.013422818791946456e-01 0.000000000000000000e+00
2.041387024608501133e-01 0.000000000000000000e+00
2.069351230425056087e-01 0.000000000000000000e+00
2.097315436241610764e-01 0.000000000000000000e+00
2.125279642058165719e-01 0.000000000000000000e+00
2.153243847874720396e-01 0.000000000000000000e+00
2.181208053691275350e-01 0.000000000000000000e+00
2.209172259507830027e-01 0.000000000000000000e+00
2.237136465324384982e-01 0.000000000000000000e+00
2.265100671140939659e-01 0.000000000000000000e+00
2.293064876957494613e-01 0.000000000000000000e+00
2.321029082774049290e-01 0.000000000000000000e+00
2.348993288590604245e-01 0.000000000000000000e+00
2.376957494407158922e-01 0.000000000000000000e+00
2.404921700223713876e-01 0.000000000000000000e+00
2.432885906040268553e-01 0.000000000000000000e+00
2.460850111856823508e-01 0.000000000000000000e+00
2.488814317673378185e-01 0.000000000000000000e+00
2.516778523489933139e-01 0.000000000000000000e+00
2.544742729306487816e-01 0.000000000000000000e+00
2.572706935123042493e-01 0.000000000000000000e+00
2.600671140939597725e-01 0.000000000000000000e+00
2.628635346756152402e-01 0.000000000000000000e+00
2.656599552572707079e-01 1.600000000000000000e+02
2.684563758389261756e-01 0.000000000000000000e+00
2.712527964205816433e-01 0.000000000000000000e+00
2.740492170022371665e-01 0.000000000000000000e+00
2.768456375838926342e-01 0.000000000000000000e+00
2.796420581655481019e-01 1.120000000000000000e+02
2.824384787472035696e-01 0.000000000000000000e+00
2.852348993288590928e-01 2.560000000000000000e+02
2.880313199105145605e-01 0.000000000000000000e+00
2.908277404921700282e-01 0.000000000000000000e+00
2.936241610738254959e-01 0.000000000000000000e+00
2.964205816554810191e-01 0.000000000000000000e+00
2.992170022371364868e-01 0.000000000000000000e+00
3.020134228187919545e-01 0.000000000000000000e+00
3.048098434004474222e-01 0.000000000000000000e+00
3.076062639821029454e-01 0.000000000000000000e+00
3.104026845637584131e-01 0.000000000000000000e+00
3.131991051454138808e-01 0.000000000000000000e+00
3.159955257270693485e-01 0.000000000000000000e+00
3.187919463087248717e-01 0.000000000000000000e+00
3.215883668903803394e-01 0.000000000000000000e+00
3.243847874720358071e-01 0.000000000000000000e+00
3.271812080536912748e-01 0.000000000000000000e+00
3.299776286353467980e-01 0.000000000000000000e+00
3.327740492170022657e-01 0.000000000000000000e+00
3.355704697986577334e-01 0.000000000000000000e+00
3.383668903803132011e-01 0.000000000000000000e+00
3.411633109619687243e-01 0.000000000000000000e+00
3.439597315436241920e-01 0.000000000000000000e+00
3.467561521252796597e-01 2.400000000000000000e+02
3.495525727069351274e-01 0.000000000000000000e+00
3.523489932885906506e-01 0.000000000000000000e+00
3.551454138702461183e-01 2.400000000000000000e+02
3.579418344519015860e-01 0.000000000000000000e+00
3.607382550335570537e-01 0.000000000000000000e+00
3.635346756152125214e-01 0.000000000000000000e+00
3.663310961968680446e-01 0.000000000000000000e+00
3.691275167785235123e-01 4.800000000000000000e+01
3.719239373601789800e-01 1.600000000000000000e+01
3.747203579418344477e-01 0.000000000000000000e+00
3.775167785234899709e-01 0.000000000000000000e+00
3.803131991051454386e-01 0.000000000000000000e+00
3.831096196868009063e-01 0.000000000000000000e+00
3.859060402684563740e-01 0.000000000000000000e+00
3.887024608501118972e-01 0.000000000000000000e+00
3.914988814317673649e-01 0.000000000000000000e+00
3.942953020134228326e-01 0.000000000000000000e+00
3.970917225950783003e-01 0.000000000000000000e+00
3.998881431767338235e-01 0.000000000000000000e+00
4.026845637583892912e-01 0.000000000000000000e+00
4.054809843400447589e-01 0.000000000000000000e+00
4.082774049217002266e-01 1.312000000000000000e+03
4.110738255033557498e-01 0.000000000000000000e+00
4.138702460850112175e-01 0.000000000000000000e+00
4.166666666666666852e-01 0.000000000000000000e+00
4.194630872483221529e-01 0.000000000000000000e+00
4.222595078299776761e-01 0.000000000000000000e+00
4.250559284116331438e-01 0.000000000000000000e+00
4.278523489932886115e-01 0.000000000000000000e+00
4.306487695749440792e-01 0.000000000000000000e+00
4.334451901565996024e-01 0.000000000000000000e+00
4.362416107382550701e-01 0.000000000000000000e+00
4.390380313199105378e-01 0.000000000000000000e+00
4.418344519015660055e-01 0.000000000000000000e+00
4.446308724832215287e-01 0.000000000000000000e+00
4.474272930648769964e-01 1.600000000000000000e+01
4.502237136465324641e-01 0.000000000000000000e+00
4.530201342281879318e-01 0.000000000000000000e+00
4.558165548098433995e-01 0.000000000000000000e+00
4.586129753914989227e-01 0.000000000000000000e+00
4.614093959731543904e-01 0.000000000000000000e+00
4.642058165548098581e-01 2.240000000000000000e+02
4.670022371364653258e-01 0.000000000000000000e+00
4.697986577181208490e-01 0.000000000000000000e+00
4.725950782997763167e-01 0.000000000000000000e+00
4.753914988814317844e-01 0.000000000000000000e+00
4.781879194630872520e-01 0.000000000000000000e+00
4.809843400447427753e-01 2.880000000000000000e+02
4.837807606263982430e-01 0.000000000000000000e+00
4.865771812080537106e-01 0.000000000000000000e+00
4.893736017897091783e-01 0.000000000000000000e+00
4.921700223713647016e-01 0.000000000000000000e+00
4.949664429530201692e-01 0.000000000000000000e+00
4.977628635346756369e-01 1.600000000000000000e+02
5.005592841163311046e-01 0.000000000000000000e+00
5.033557046979866278e-01 0.000000000000000000e+00
5.061521252796420400e-01 0.000000000000000000e+00
5.089485458612975632e-01 0.000000000000000000e+00
5.117449664429530864e-01 0.000000000000000000e+00
5.145413870246084986e-01 0.000000000000000000e+00
5.173378076062640218e-01 0.000000000000000000e+00
5.201342281879195451e-01 0.000000000000000000e+00
5.229306487695749572e-01 0.000000000000000000e+00
5.257270693512304804e-01 0.000000000000000000e+00
5.285234899328858926e-01 0.000000000000000000e+00
5.313199105145414158e-01 0.000000000000000000e+00
5.341163310961969390e-01 0.000000000000000000e+00
5.369127516778523512e-01 2.880000000000000000e+02
5.397091722595078744e-01 0.000000000000000000e+00
5.425055928411632866e-01 0.000000000000000000e+00
5.453020134228188098e-01 3.680000000000000000e+02
5.480984340044743330e-01 0.000000000000000000e+00
5.508948545861297452e-01 0.000000000000000000e+00
5.536912751677852684e-01 0.000000000000000000e+00
5.564876957494407916e-01 0.000000000000000000e+00
5.592841163310962038e-01 0.000000000000000000e+00
5.620805369127517270e-01 0.000000000000000000e+00
5.648769574944071392e-01 0.000000000000000000e+00
5.676733780760626624e-01 0.000000000000000000e+00
5.704697986577181856e-01 0.000000000000000000e+00
5.732662192393735978e-01 0.000000000000000000e+00
5.760626398210291210e-01 0.000000000000000000e+00
5.788590604026846442e-01 0.000000000000000000e+00
5.816554809843400564e-01 0.000000000000000000e+00
5.844519015659955796e-01 0.000000000000000000e+00
5.872483221476509918e-01 0.000000000000000000e+00
5.900447427293065150e-01 0.000000000000000000e+00
5.928411633109620382e-01 8.000000000000000000e+01
5.956375838926174504e-01 0.000000000000000000e+00
5.984340044742729736e-01 0.000000000000000000e+00
6.012304250559284968e-01 0.000000000000000000e+00
6.040268456375839090e-01 0.000000000000000000e+00
6.068232662192394322e-01 0.000000000000000000e+00
6.096196868008948444e-01 0.000000000000000000e+00
6.124161073825503676e-01 0.000000000000000000e+00
6.152125279642058908e-01 0.000000000000000000e+00
6.180089485458613030e-01 0.000000000000000000e+00
6.208053691275168262e-01 0.000000000000000000e+00
6.236017897091723494e-01 0.000000000000000000e+00
6.263982102908277616e-01 0.000000000000000000e+00
6.291946308724832848e-01 0.000000000000000000e+00
6.319910514541386970e-01 0.000000000000000000e+00
6.347874720357942202e-01 0.000000000000000000e+00
6.375838926174497434e-01 0.000000000000000000e+00
6.403803131991051556e-01 0.000000000000000000e+00
6.431767337807606788e-01 0.000000000000000000e+00
6.459731543624160910e-01 0.000000000000000000e+00
6.487695749440716142e-01 0.000000000000000000e+00
6.515659955257271374e-01 0.000000000000000000e+00
6.543624161073825496e-01 1.600000000000000000e+01
6.571588366890380728e-01 0.000000000000000000e+00
6.599552572706935960e-01 0.000000000000000000e+00
6.627516778523490082e-01 0.000000000000000000e+00
6.655480984340045314e-01 0.000000000000000000e+00
6.683445190156599436e-01 0.000000000000000000e+00
