# timestamp;imu_1_accel x;imu_1_accel y;imu_1_accel z;imu_1_gyro x;imu_1_gyro y;imu_1_gyro z;imu_2_accel x;imu_2_accel y;imu_2_accel z;imu_2_gyro x;imu_2_gyro y;imu_2_gyro z;encoder_1;encoder_2;force_1;force_2
6.479338446538423391e+00;-1.532000000000000000e+03;4.200000000000000000e+02;1.591600000000000000e+04;4.840000000000000000e+02;1.100000000000000000e+01;-4.100000000000000000e+01;-2.372000000000000000e+03;2.056000000000000000e+03;-1.722400000000000000e+04;-1.970000000000000000e+02;9.400000000000000000e+01;-1.480000000000000000e+02;4.000000000000000000e+00;0.000000000000000000e+00;7.520000000000000000e+02;0.000000000000000000e+00
6.497590104134306266e+00;-1.556000000000000000e+03;4.520000000000000000e+02;1.598400000000000000e+04;5.010000000000000000e+02;-2.300000000000000000e+01;-6.800000000000000000e+01;-2.364000000000000000e+03;2.056000000000000000e+03;-1.726800000000000000e+04;-1.280000000000000000e+02;9.400000000000000000e+01;-1.310000000000000000e+02;4.000000000000000000e+00;0.000000000000000000e+00;9.760000000000000000e+02;0.000000000000000000e+00
6.515841761730189141e+00;-1.556000000000000000e+03;4.840000000000000000e+02;1.596800000000000000e+04;4.890000000000000000e+02;3.000000000000000000e+00;-3.700000000000000000e+01;-2.364000000000000000e+03;2.160000000000000000e+03;-1.718400000000000000e+04;-1.510000000000000000e+02;7.400000000000000000e+01;-1.130000000000000000e+02;4.000000000000000000e+00;0.000000000000000000e+00;9.600000000000000000e+02;0.000000000000000000e+00
6.534093419326072016e+00;-1.448000000000000000e+03;4.160000000000000000e+02;1.596400000000000000e+04;5.080000000000000000e+02;-1.600000000000000000e+01;-3.500000000000000000e+01;-2.372000000000000000e+03;2.076000000000000000e+03;-1.718800000000000000e+04;-1.560000000000000000e+02;9.700000000000000000e+01;-1.030000000000000000e+02;4.000000000000000000e+00;0.000000000000000000e+00;7.680000000000000000e+02;0.000000000000000000e+00
6.552345076921954892e+00;-1.456000000000000000e+03;4.800000000000000000e+02;1.605600000000000000e+04;5.440000000000000000e+02;-1.400000000000000000e+01;-6.900000000000000000e+01;-2.364000000000000000e+03;2.040000000000000000e+03;-1.723200000000000000e+04;-1.590000000000000000e+02;7.900000000000000000e+01;-9.600000000000000000e+01;4.000000000000000000e+00;0.000000000000000000e+00;7.680000000000000000e+02;0.000000000000000000e+00
6.570596734517837767e+00;-1.528000000000000000e+03;4.800000000000000000e+02;1.590400000000000000e+04;4.890000000000000000e+02;2.900000000000000000e+01;-4.500000000000000000e+01;-2.348000000000000000e+03;1.956000000000000000e+03;-1.714400000000000000e+04;-1.730000000000000000e+02;1.020000000000000000e+02;-1.400000000000000000e+02;4.000000000000000000e+00;0.000000000000000000e+00;1.024000000000000000e+03;0.000000000000000000e+00
6.588848392113720642e+00;-1.544000000000000000e+03;4.840000000000000000e+02;1.607600000000000000e+04;4.820000000000000000e+02;5.000000000000000000e+00;-4.100000000000000000e+01;-2.412000000000000000e+03;2.032000000000000000e+03;-1.724400000000000000e+04;-1.090000000000000000e+02;1.130000000000000000e+02;-1.290000000000000000e+02;4.000000000000000000e+00;0.000000000000000000e+00;1.040000000000000000e+03;0.000000000000000000e+00
6.607100049709603518e+00;-1.476000000000000000e+03;4.240000000000000000e+02;1.597600000000000000e+04;5.150000000000000000e+02;-3.100000000000000000e+01;-5.400000000000000000e+01;-2.452000000000000000e+03;2.048000000000000000e+03;-1.724000000000000000e+04;-1.480000000000000000e+02;8.300000000000000000e+01;-1.350000000000000000e+02;4.000000000000000000e+00;0.000000000000000000e+00;8.480000000000000000e+02;0.000000000000000000e+00
6.625351707305486393e+00;-1.280000000000000000e+03;3.920000000000000000e+02;1.590800000000000000e+04;5.480000000000000000e+02;2.000000000000000000e+00;-3.600000000000000000e+01;-2.384000000000000000e+03;2.020000000000000000e+03;-1.725200000000000000e+04;-1.480000000000000000e+02;9.800000000000000000e+01;-1.320000000000000000e+02;4.000000000000000000e+00;0.000000000000000000e+00;8.640000000000000000e+02;0.000000000000000000e+00
6.643603364901369268e+00;-1.496000000000000000e+03;4.120000000000000000e+02;1.585200000000000000e+04;5.390000000000000000e+02;-1.100000000000000000e+01;-7.600000000000000000e+01;-2.380000000000000000e+03;2.064000000000000000e+03;-1.719600000000000000e+04;-1.490000000000000000e+02;9.600000000000000000e+01;-1.160000000000000000e+02;4.000000000000000000e+00;0.000000000000000000e+00;1.104000000000000000e+03;0.000000000000000000e+00
6.661855022497252143e+00;-1.528000000000000000e+03;4.040000000000000000e+02;1.592000000000000000e+04;4.820000000000000000e+02;-1.000000000000000000e+01;-6.300000000000000000e+01;-2.408000000000000000e+03;2.088000000000000000e+03;-1.715600000000000000e+04;-1.550000000000000000e+02;8.000000000000000000e+01;-1.180000000000000000e+02;4.000000000000000000e+00;0.000000000000000000e+00;1.952000000000000000e+03;0.000000000000000000e+00
6.680106680093135019e+00;-1.528000000000000000e+03;4.360000000000000000e+02;1.600400000000000000e+04;5.190000000000000000e+02;-4.500000000000000000e+01;-3.700000000000000000e+01;-2.396000000000000000e+03;2.128000000000000000e+03;-1.716400000000000000e+04;-1.320000000000000000e+02;6.000000000000000000e+01;-1.470000000000000000e+02;4.000000000000000000e+00;0.000000000000000000e+00;7.040000000000000000e+02;0.000000000000000000e+00
6.698358337689017894e+00;-1.584000000000000000e+03;4.120000000000000000e+02;1.596800000000000000e+04;4.820000000000000000e+02;2.200000000000000000e+01;-5.600000000000000000e+01;-2.428000000000000000e+03;2.044000000000000000e+03;-1.719200000000000000e+04;-1.130000000000000000e+02;9.800000000000000000e+01;-1.240000000000000000e+02;4.000000000000000000e+00;0.000000000000000000e+00;1.008000000000000000e+03;0.000000000000000000e+00
6.716609995284900769e+00;-1.280000000000000000e+03;3.880000000000000000e+02;1.592800000000000000e+04;5.240000000000000000e+02;-5.500000000000000000e+01;-4.800000000000000000e+01;-2.452000000000000000e+03;2.060000000000000000e+03;-1.712000000000000000e+04;-1.450000000000000000e+02;1.210000000000000000e+02;-1.270000000000000000e+02;4.000000000000000000e+00;0.000000000000000000e+00;8.160000000000000000e+02;0.000000000000000000e+00
6.734861652880783645e+00;-1.504000000000000000e+03;4.360000000000000000e+02;1.598000000000000000e+04;4.910000000000000000e+02;-3.000000000000000000e+01;-5.000000000000000000e+01;-2.404000000000000000e+03;2.104000000000000000e+03;-1.715200000000000000e+04;-1.690000000000000000e+02;9.000000000000000000e+01;-1.100000000000000000e+02;4.000000000000000000e+00;0.000000000000000000e+00;1.056000000000000000e+03;0.000000000000000000e+00
6.753113310476666520e+00;-1.564000000000000000e+03;4.320000000000000000e+02;1.605600000000000000e+04;5.130000000000000000e+02;1.200000000000000000e+01;-4.600000000000000000e+01;-2.424000000000000000e+03;2.036000000000000000e+03;-1.717200000000000000e+04;-1.890000000000000000e+02;9.700000000000000000e+01;-1.160000000000000000e+02;4.000000000000000000e+00;0.000000000000000000e+00;1.200000000000000000e+03;0.000000000000000000e+00
6.771364968072549395e+00;-1.520000000000000000e+03;5.080000000000000000e+02;1.587600000000000000e+04;5.170000000000000000e+02;-2.000000000000000000e+00;-2.000000000000000000e+01;-2.336000000000000000e+03;1.976000000000000000e+03;-1.716400000000000000e+04;-1.390000000000000000e+02;8.700000000000000000e+01;-1.200000000000000000e+02;4.000000000000000000e+00;0.000000000000000000e+00;8.960000000000000000e+02;0.000000000000000000e+00
